,name,main_category,sub_category,image,link,ratings,no_of_ratings
302,Voltas 1 Ph Rot. SAC C2-N Venture I-Cassette AC (2 Ton White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/31uXFF2wVNL._AC_UL320_.jpg,https://www.amazon.com/Voltas-Ph-Rot-SAC-C2-N/dp/B00LWRR1Q6/ref=sr_1_309?qid=1679134253&s=kitchen&sr=1-309,3.4,3
303,"Lloyd 1.5 Ton 5 Star Split Inverter AC - White (GLS18I5FWCBP, Copper Condenser)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51azLwgAKCL._AC_UL320_.jpg,https://www.amazon.com/Lloyd-1-5-Star-Split-Inverter/dp/B09X5LNB3K/ref=sr_1_310?qid=1679134253&s=kitchen&sr=1-310,4,5
304,"Voltas 2 Ton 3 Star Auto Restart Split AC (Copper, 2020 243 CZZ, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/412bzj+ZQzL._AC_UL320_.jpg,https://www.amazon.com/Voltas-SAC-243-CZZ-R32/dp/B089QB5VVH/ref=sr_1_311?qid=1679134253&s=kitchen&sr=1-311,3.6,21
305,"LG 1 Ton 3 Star Inverter Split AC (JS-Q12ATXD, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/71XBihAcCXL._AC_UL320_.jpg,https://www.amazon.com/LG-Inverter-Split-JS-Q12ATXD-White/dp/B01MY7MJMC/ref=sr_1_312?qid=1679134253&s=kitchen&sr=1-312,3.1,71
306,"Haier Frost Clean Inverter Split AC (2 Ton, 3 Star Rating, White), HSU22E-TXS3B(INV)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41eRBv7JOWL._AC_UL320_.jpg,https://www.amazon.com/Haier-Inverter-Rating-HSU22E-TXS3B-INV/dp/B09SP8BLL3/ref=sr_1_313?qid=1679134253&s=kitchen&sr=1-313,2.9,2
307,Hitachi Split Ac - 1.5 Ton Hitachi Zunoh 3100F - R32 - RSOG318HFDO (White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/31bWXFCEP8L._AC_UL320_.jpg,https://www.amazon.com/SPLIT-AC-1-5TR-HITACHI-RSOG318HFDO/dp/B09SDDT77Y/ref=sr_1_314?qid=1679134253&s=kitchen&sr=1-314,3.4,15
308,Carrier 1.5 Ton 3 Star Inverter Split AC (Copper CAI18EK3R30F0 ESKO NEO-i INVERTER R32 White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/51zMt2XRIgL._AC_UL320_.jpg,https://www.amazon.com/Carrier-Inverter-CAI18EK3R30F0-ESKO-NEO-i/dp/B084XM2CMC/ref=sr_1_315?qid=1679134253&s=kitchen&sr=1-315,4.1,290
309,"Haier Frost Clean Inverter Split AC with 5 in 1 easy convertible (1.5 Ton, 4 Star Rating, White), HSU18K-PYG4B(INV)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41npXCdB2VL._AC_UL320_.jpg,https://www.amazon.com/Haier-Inverter-convertible-HSU18K-PYG4B-INV/dp/B09SP9HY6Q/ref=sr_1_316?qid=1679134253&s=kitchen&sr=1-316,2.6,4
310,"LG 1.5 Ton 3 Star Convertible, Dust Filter, Dehumidifier, Auto Clean Split System AC (Copper, Inverter, Convertible, 2021,...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61TP9Py7t3L._AC_UL320_.jpg,https://www.amazon.com/LG-Inverter-Convertible-Cooling-LS-Q18PNXA/dp/B08LVLQPVX/ref=sr_1_317?qid=1679134253&s=kitchen&sr=1-317,4.2,101
311,"Panasonic 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect - White CS/CU-TU18YKY-1, Copper Condenser)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41OHftjsXrL._AC_UL320_.jpg,https://www.amazon.com/Panasonic-Split-Inverter-Wi-fi-Connect/dp/B09YY3VQKV/ref=sr_1_318?qid=1679134253&s=kitchen&sr=1-318,,
312,"Daikin RKM60TV16UC / FTKM60TV16UC 1.8 Ton Inverter 5 Star Split Air Conditioner, White",appliances,Air Conditioners,https://m.media-amazon.com/images/I/21CxgqgQSKL._AC_UL320_.jpg,https://www.amazon.com/Daikin-RKM60TV16UC-FTKM60TV16UC-Inverter-Conditioner/dp/B08YRV1QYB/ref=sr_1_316?qid=1679134254&s=kitchen&sr=1-316,4,1
313,Carrier 2 Ton 3 Star Inverter Split AC (Copper CAI24EK3R30F0 ESKO NEO-i INVERTER R32 White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/51phrTKkbdL._AC_UL320_.jpg,https://www.amazon.com/Carrier-Inverter-CAI24EK3R30F0-ESKO-NEO-i/dp/B084XMXNMF/ref=sr_1_317?qid=1679134254&s=kitchen&sr=1-317,4,65
314,"LG 1.5 Ton 5 Star Inverter Split AC (Copper, LS-Q18KNZA, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61Dq-mCshzL._AC_UL320_.jpg,https://www.amazon.com/LG-Inverter-Split-Copper-LS-Q18KNZA/dp/B087ZXJ1V4/ref=sr_1_318?qid=1679134254&s=kitchen&sr=1-318,3.9,8
315,Voltas Split Inverter AC Floral 1.5 Ton 4 Star (SAC 184V SZS-Floral),appliances,Air Conditioners,https://m.media-amazon.com/images/I/61AdrTr9C8L._AC_UL320_.jpg,https://www.amazon.com/Voltas-Inverter-Floral-184V-SZS-Floral/dp/B09SM74WDR/ref=sr_1_319?qid=1679134254&s=kitchen&sr=1-319,4.6,16
316,DotOne - 15V.1-3S01- BEE 3 Star Rating 1.5 TON Inverter Split Air Conditioner,appliances,Air Conditioners,https://m.media-amazon.com/images/I/51v5Yi0ctkL._AC_UL320_.jpg,https://www.amazon.com/DotOne-15V-1-3S01-Rating-Inverter-Conditioner/dp/B0BSQG3NZQ/ref=sr_1_320?qid=1679134254&s=kitchen&sr=1-320,,
317,"LG 1.5 Ton 5 Star with UV Nano Inverter Split AC (Copper, Convertible 5-in-1 Cooling, HD Filter with Anti Virus protectio...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51lyOjfKhML._AC_UL320_.jpg,https://www.amazon.com/LG-Inverter-Convertible-protection-MS-Q18UVZA/dp/B08R92WM34/ref=sr_1_321?qid=1679134254&s=kitchen&sr=1-321,4.4,66
318,"HITACHI 1 Ton 3 Star Split AC (RAFG312HEDO, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51+RATeP5tL._AC_UL320_.jpg,https://www.amazon.com/HITACHI-Split-AC-RAFG312HEDO-White/dp/B09SD9RX33/ref=sr_1_322?qid=1679134254&s=kitchen&sr=1-322,3.2,7
319,"Haier 1.0 Ton 3 Star Inverter AC(Intelli Convertible 7-in-1, Triple Inverter+ Technology, 2023, HSU13K-PYS3BE1-INV, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51cMhk5hAiL._AC_UL320_.jpg,https://www.amazon.com/Haier-Inverter-Convertible-Technology-HSU13K-PYS3BE1-INV/dp/B0BSFQQ92X/ref=sr_1_323?qid=1679134254&s=kitchen&sr=1-323,,
320,"Godrej 2 Ton 3 Star Inverter Split AC (Copper, Anti Bacterial Filter, 2019 Model, AC 2T GIC 24LTC3-WSA Split 3S, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51lxUO7oieS._AC_UL320_.jpg,https://www.amazon.com/Godrej-Split-AC-GIC-24LTC3-WSA/dp/B07Z47M3NP/ref=sr_1_324?qid=1679134254&s=kitchen&sr=1-324,3.8,18
321,Voltas 1 Ton 3 Star 123V CAZR Adjustable Inverter Split Air Conditioner with High Ambient Cooling (2022 Model),appliances,Air Conditioners,https://m.media-amazon.com/images/I/41pYKFwSqlL._AC_UL320_.jpg,https://www.amazon.com/Voltas-123V-CAZR-Adjustable-Conditioner/dp/B0B1BC6NLV/ref=sr_1_325_mod_primary_new?qid=1679134254&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-325,4.2,10
322,Daikin 1 Ton 5 Star Inverter Split AC (Copper FTKM35TV White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/5172vslzT+L._AC_UL320_.jpg,https://www.amazon.com/Daikin-Inverter-Split-Copper-FTKM35TV/dp/B08BLPCTSM/ref=sr_1_326?qid=1679134254&s=kitchen&sr=1-326,4.2,32
323,Voltas 1.5 Ton 3 Star Inverter Split AC (Copper 183VH SZS White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/61gw13iN1nL._AC_UL320_.jpg,https://www.amazon.com/Voltas-Inverter-Copper-183VH-SZS/dp/B081M35TQQ/ref=sr_1_327?qid=1679134254&s=kitchen&sr=1-327,3.9,6
324,SPLIT AC - 1.0TR HITACHI KIYORA 5100X INVERTER - R32 - RAPG512HFEO,appliances,Air Conditioners,https://m.media-amazon.com/images/I/41AY1pk5oRL._AC_UL320_.jpg,https://www.amazon.com/SPLIT-AC-HITACHI-INVERTER-RAPG512HFEO/dp/B09WDT4NKV/ref=sr_1_331?qid=1679134254&s=kitchen&sr=1-331,,
325,"Vestar 1.5 Ton 3 Star Window AC White (Copper Condenser, VAWKT183AMT)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41pFNfGtfeL._AC_UL320_.jpg,https://www.amazon.com/Vestar-Window-Copper-Condenser-VAWKT183AMT/dp/B09J54HP5C/ref=sr_1_332?qid=1679134254&s=kitchen&sr=1-332,,
326,"Voltas 1 Ton 3 Star Inverter Split AC (Copper, 2022 Model, 123V ADQ (R32), White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41JVvOMxBBL._AC_UL320_.jpg,https://www.amazon.com/Voltas-Inverter-Split-Copper-Model/dp/B09XVDH6N8/ref=sr_1_333?qid=1679134254&s=kitchen&sr=1-333,3.9,7
327,"Voltas Split Air Conditioner SAC 184V DAZJ, White",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41nkhawrx3L._AC_UL320_.jpg,https://www.amazon.com/Voltas-Split-Conditioner-184V-White/dp/B09WKMM7RN/ref=sr_1_334?qid=1679134254&s=kitchen&sr=1-334,3.7,8
328,"Daikin 1.5 Ton 3 Star Inverter Split Ac (FTKL50,Red)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/21ISAVEipWL._AC_UL320_.jpg,https://www.amazon.com/DAIKIN-SPLIT-INVERTER-STAR-FTKL50/dp/B07LBRD6HN/ref=sr_1_335_mod_primary_new?qid=1679134254&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-335,,
329,Hitachi 1.5 Ton 5 Star Window AC (RAW518KUD New Kaze Plus White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/814PeethJHL._AC_UL320_.jpg,https://www.amazon.com/Hitachi-Star-Window-RAW518KUD-White/dp/B00LHO9Y5K/ref=sr_1_336?qid=1679134254&s=kitchen&sr=1-336,3.7,130
330,Hitachi 1.5 Ton 3 Star Split AC (Copper RSNG318HEDO white),appliances,Air Conditioners,https://m.media-amazon.com/images/I/61fkE7t7wwL._AC_UL320_.jpg,https://www.amazon.com/Hitachi-Split-Copper-RSNG318HEDO-white/dp/B08WJ564NB/ref=sr_1_337?qid=1679134254&s=kitchen&sr=1-337,3.6,23
331,"Samsung Convertible 5-in-1 Inverter Split AC AR18AY5YBWK 5.00kW (1.5 Ton) 5 Star, White (AR18AY5YBWKNNA)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/6106URXl+9L._AC_UL320_.jpg,https://www.amazon.com/Samsung-Convertible-Inverter-AR18AY5YBWK-AR18AY5YBWKNNA/dp/B097CHNP1F/ref=sr_1_338?qid=1679134254&s=kitchen&sr=1-338,4.1,416
332,"Daikin 1.8 Ton 3 Star KATAI Technology, Fixed Speed Split AC (Alloy, Wipe clean flat panel, 2022, FTQ60UV16U5, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41rj9QMlDlL._AC_UL320_.jpg,https://www.amazon.com/Daikin-KATAI-Technology-Fixed-FTQ60UV16U5/dp/B09R9RQZ9L/ref=sr_1_339?qid=1679134254&s=kitchen&sr=1-339,2.8,5
333,DAIKIN FTHT50TV16 1.5 Ton 3 Star Inverter Split AC R32 Copper Hot & Cold,appliances,Air Conditioners,https://m.media-amazon.com/images/I/51rMZRwlibL._AC_UL320_.jpg,https://www.amazon.com/DAIKIN-FTHT50TV16-Inverter-Split-Copper/dp/B083HYBWVX/ref=sr_1_340?qid=1679134254&s=kitchen&sr=1-340,4.1,40
334,Voltas 1.5 Ton 3 Star Inverter Split AC (Copper SAC_183V_CZTT White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/61E9IMytVgL._AC_UL320_.jpg,https://www.amazon.com/Voltas-Inverter-Split-Copper-SAC_183V_CZTT/dp/B07P4HH3B6/ref=sr_1_341_mod_primary_new?qid=1679134254&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-341,4.1,54
335,"Whirlpool 1.5 Tons 3 Star Inverter Split AC (1.5T NITROCOOL 3S COPR, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/71YSBppZMRL._AC_UL320_.jpg,https://www.amazon.com/Whirlpool-1-5T-NITROCOOL-3S-COPR/dp/B08WC4NR52/ref=sr_1_342?qid=1679134254&s=kitchen&sr=1-342,3.6,64
336,"Portable Air Conditioners, USB Personal Mini Air Conditioner with 3-Speed, Evaporative Air Cooler with Touch Screen, Porta...",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/716gmWOgmVL._AC_UL320_.jpg,https://www.amazon.com/Portable-Conditioners-Personal-Conditioner-Evaporative/dp/B0B4DDDXL4/ref=sr_1_340?qid=1679134256&s=kitchen&sr=1-340,2.6,119
337,"Voltas 1.5 Ton 3 Star Split Inverter AC - White (183V XAZX, Copper Condenser)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51G-zkH3f4L._AC_UL320_.jpg,https://www.amazon.com/Voltas-1-5-Star-Split-Inverter/dp/B09X5JLZP4/ref=sr_1_341?qid=1679134256&s=kitchen&sr=1-341,3.9,7
338,"Daikin 1.5 Ton 4 Star Inverter Split AC (Copper, PM 2.5 Filter, 2022 Model, FTKN50U, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41jxCEdh9CL._AC_UL320_.jpg,https://www.amazon.com/Daikin-Inverter-Copper-Filter-FTKN50U/dp/B09R4S9Y7K/ref=sr_1_342?qid=1679134256&s=kitchen&sr=1-342,5,2
339,"Comfee 1.5 Ton 3 Star Non-Inverter Split AC (OAS18EE3R39F0+OF183R3AC90, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/511IY0I9Z7L._AC_UL320_.jpg,https://www.amazon.com/Comfee-Split-Copper-OAS18EE3R39F0-OF183R3AC90/dp/B07N2WZFLZ/ref=sr_1_343?qid=1679134256&s=kitchen&sr=1-343,4.1,120
340,RISARYA H20R1203 IGBT 1PCS POWER TRANSISTOR 20A 1200V REVERSE CONDUCTING HEATING AND WIDELY USED IN INDUCTION COOKER T0247...,appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51IH9TYfcaL._AC_UL320_.jpg,https://www.amazon.com/RISARYA-H20R1203-TRANSISTOR-CONDUCTING-INDUCTION/dp/B0925R9BK2/ref=sr_1_344?qid=1679134256&s=kitchen&sr=1-344,4,4
341,"Lloyd 1.0 Ton 3 Star Hot & Cold Inverter Split AC With Smart 4-way Swing (Copper, 5-in-1 Variable Capacity Setting, PM 2.5...",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/411EbUzCdfL._AC_UL320_.jpg,https://www.amazon.com/Lloyd-Inverter-Variable-Capacity-GLS12H3FWRHC/dp/B0BTX7PM4B/ref=sr_1_345?qid=1679134256&s=kitchen&sr=1-345,,
342,Blue Star Air Conditioner|1 Ton|5 Star|Inverter Split AC|Copper|Comfort Sleep|IA512DNU|2022|White,appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/21ZP4zlcHwL._AC_UL320_.jpg,https://www.amazon.com/Blue-Star-Conditioner-Inverter-IA512DNU/dp/B0BMB1FZ8K/ref=sr_1_346?qid=1679134256&s=kitchen&sr=1-346,,
343,"Voltas 1 Ton 3 Star Split Air Conditioner with High Ambient Cooling.(123V CZQ, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61JiAUPxQ0L._AC_UL320_.jpg,https://www.amazon.com/Voltas-Conditioner-Cooling-123V-CZQ/dp/B097YQPMB5/ref=sr_1_347?qid=1679134256&s=kitchen&sr=1-347,4.3,630
344,Carrier ESTRELLA Window AC (1.5 Ton 5 Star Rating White Copper),appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41HdR6t+MnL._AC_UL320_.jpg,https://www.amazon.com/Carrier-ESTRELLA-Window-Rating-Copper/dp/B01FZGBTBC/ref=sr_1_348?qid=1679134256&s=kitchen&sr=1-348,3.5,8
345,Whirlpool Supreme Cool Xpand 1.5T 5 Star Inverter Split Air Conditioner(41337),appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/3152wa3gKyL._AC_UL320_.jpg,https://www.amazon.com/Whirlpool-Supreme-Cool-Xpand-Conditioner/dp/B09XB4CRJ3/ref=sr_1_349?qid=1679134256&s=kitchen&sr=1-349,2.3,3
346,Samsung 1.5 Ton 3 Star Inverter Split AC (Alloy AR18NV3HLTRStar Flower White),appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61xQNSWHzqL._AC_UL320_.jpg,https://www.amazon.com/Samsung-Inverter-Split-AR18NV3HLTR-Flower/dp/B078RPNJZ2/ref=sr_1_350?qid=1679134256&s=kitchen&sr=1-350,3.7,88
347,"Personal Air Conditioners Portable AC Mini Air Conditioner for Office Dorm Room,Small AC Desktop Air Cooler Fan with Humid...",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71yv+l447HL._AC_UL320_.jpg,https://www.amazon.com/Personal-Conditioners-Portable-Conditioner-Humidifier/dp/B0B4K3TYPW/ref=sr_1_351?qid=1679134256&s=kitchen&sr=1-351,,
348,"Lloyd 1.5 Ton 3 Star Window AC (Copper, Clean Air Filter, 2021 Model, GLW18B32WCZZ, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71CVqAmROjL._AC_UL320_.jpg,https://www.amazon.com/Lloyd-Window-Copper-Filter-GLW18B32WCZZ/dp/B09VYFFYS8/ref=sr_1_355?qid=1679134256&s=kitchen&sr=1-355,3,1
349,"Haier 2 Ton 1 Star Antibacterial Coating, Dust Filter, Dehumidifier Split System AC (Copper, 2020, HSU22T-TFW1B, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51vrX2OSiyL._AC_UL320_.jpg,https://www.amazon.com/Haier-Split-Copper-HSU22T-TFW1B-White/dp/B085P8BMRF/ref=sr_1_356?qid=1679134256&s=kitchen&sr=1-356,4,43
350,"Whirlpool 1.0 Ton 3 Star Split AC (Copper, 1.0T MAGICOOL ELITE PRO 3S COPR, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71tCkpBFPlL._AC_UL320_.jpg,https://www.amazon.com/Whirlpool-1-0T-MAGICOOL-ELITE-COPR/dp/B07QKMTNW6/ref=sr_1_357?qid=1679134256&s=kitchen&sr=1-357,3.8,54
351,Carrier 18k 5 Star Emperia Cxi Hybridjet Wi fi Inverter R32 Split Ac (224050077650 - White),appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41w0p5dlpiL._AC_UL320_.jpg,https://www.amazon.com/Carrier-Cxi-Hybridjet-Inverter-224050077650/dp/B0BG2FFTH5/ref=sr_1_358?qid=1679134256&s=kitchen&sr=1-358,,
352,Voltas 1.5 Ton 3 Star Split Inverter Air Conditioner (183VXAZR) White,appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31sMuEj8MWL._AC_UL320_.jpg,https://www.amazon.com/Voltas-Split-Inverter-Conditioner-183VXAZR/dp/B0B1V1GZ9Q/ref=sr_1_359?qid=1679134256&s=kitchen&sr=1-359,,
353,"LG Super Convertible Split System 5-in-1, 5 Star (1.5 TON) with Anti Virus protection 2022 MODEL,(PS-Q19BNZE WHITE)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/516t0QE0TvL._AC_UL320_.jpg,https://www.amazon.com/LG-Super-Convertible-protection-PS-Q19BNZE/dp/B09R232TMR/ref=sr_1_360?qid=1679134256&s=kitchen&sr=1-360,4.6,3
354,"LG 1 Ton 3 Star Inverter Split AC (5-in-1 super Convertible, Anti-Virus protection, PS-Q12JNXE, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31GXp3kHDEL._AC_UL320_.jpg,https://www.amazon.com/LG-Convertible-Anti-Virus-protection-PS-Q12JNXE/dp/B09RSDMZ1S/ref=sr_1_361?qid=1679134256&s=kitchen&sr=1-361,4,1
355,Godrej 1.5 Ton 3 Star Inverter Split AC (Copper GIC 18WTC3-WSB White),appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51Yf0UNmJSS._AC_UL320_.jpg,https://www.amazon.com/Godrej-Split-AC-GIC-18WTC3-WSB/dp/B07Q58HQY7/ref=sr_1_362?qid=1679134256&s=kitchen&sr=1-362,3.7,59
356,"Daikin 1.5 Ton 3 Star Split AC (FTL50TV16W4, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61yWm0nsxxL._AC_UL320_.jpg,https://www.amazon.com/Daikin-Split-Alloy-FTL50TV16W4-White/dp/B07HFJ7YTT/ref=sr_1_363?qid=1679134256&s=kitchen&sr=1-363,3.6,68
357,"LG 1.0 Ton 3 Star with UV Nano Inverter Split AC (Copper, Convertible 5-in-1, HD Filter with Anti Virus protection, 2021 M...",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51lyOjfKhML._AC_UL320_.jpg,https://www.amazon.com/LG-Inverter-Convertible-protection-MS-Q12UVXA/dp/B08R91G11C/ref=sr_1_364?qid=1679134256&s=kitchen&sr=1-364,4.2,36
358,"Voltas 1.5 Ton Inverter 5 Star Split AC (185V DZZ, R-32, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/315cDf8O4bL._AC_UL320_.jpg,https://www.amazon.com/Voltas-Inverter-Split-185V-DZZ/dp/B0BCL2M6PP/ref=sr_1_365?qid=1679134256&s=kitchen&sr=1-365,,
359,"LG 1.0 Ton 5 Star AI Convertible 6-in-1 Air Conditioner (PS-Q13JNZE, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31J3aBWsxML._AC_UL320_.jpg,https://www.amazon.com/LG-Convertible-Conditioner-PS-Q13JNZE-White/dp/B09QSLQSPJ/ref=sr_1_366?qid=1679134256&s=kitchen&sr=1-366,,
360,Godrej 1.5 Ton 3 Star Inverter Split AC (Copper GSC 18 AMINV 3 RWQM White),appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51NaMnmcFjS._AC_UL320_.jpg,https://www.amazon.com/Godrej-GSC-18-AMINV-RWQM/dp/B078GB9RNQ/ref=sr_1_364?qid=1679134257&s=kitchen&sr=1-364,4,145
361,"LG 1 Ton 3 Star Inverter Split AC (JS-Q12CPXD, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71qhcBsZZbL._AC_UL320_.jpg,https://www.amazon.com/LG-Inverter-Split-JS-Q12CPXD-White/dp/B01N7RK47E/ref=sr_1_365?qid=1679134257&s=kitchen&sr=1-365,3.5,164
362,"Whirlpool 1.5 Ton 3 Star Inverter Split AC (Copper, 1.5T FLEXICHILL 3S COPR INVERTER, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51YOQcGoVqL._AC_UL320_.jpg,https://www.amazon.com/Whirlpool-Inverter-Copper-FLEXICHILL-INVERTER/dp/B08TLWK5H5/ref=sr_1_366?qid=1679134257&s=kitchen&sr=1-366,4.4,26
363,"LG 2.0 Ton 3 Star Inverter Split AC (Copper, LS-Q24HNXA1, White, Low Gas Detection)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61oBNxWvthL._AC_UL320_.jpg,https://www.amazon.com/LG-Inverter-Copper-LS-Q24HNXA1-Detection/dp/B0845DPVYY/ref=sr_1_367?qid=1679134257&s=kitchen&sr=1-367,4.2,16
364,"LG 1 Ton 3 Star Inverter Split AC (Copper, KS-Q12YNXA, White, Himalaya Cool)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41dzBhUVnHL._AC_UL320_.jpg,https://www.amazon.com/LG-Inverter-Split-Copper-KS-Q12YNXA/dp/B07M8N4HYJ/ref=sr_1_368?qid=1679134257&s=kitchen&sr=1-368,3.9,77
365,SPLIT AC - 1.5TR HITACHI KIYORA 5100X HP INVERTER HEATPUMP - R410A - RSRG517HEXA,appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41AY1pk5oRL._AC_UL320_.jpg,https://www.amazon.com/SPLIT-AC-INVERTER-HEATPUMP-RSRG517HEXA/dp/B0BQZ8P5HX/ref=sr_1_369?qid=1679134257&s=kitchen&sr=1-369,,
366,"Samsung 1 Ton 4 Star Windfree Technology, Inverter Split AC (Copper, Convertible 5-in-1 Cooling Mode, Tri Care Filter, 202...",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81cGjED7oaL._AC_UL320_.jpg,https://www.amazon.com/Samsung-Windfree-Technology-Convertible-AR12BY4APWK/dp/B09TXRZ6NJ/ref=sr_1_370?qid=1679134257&s=kitchen&sr=1-370,3.3,13
367,Voltas Split Air Conditioner,appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51QEB4geSPL._AC_UL320_.jpg,https://www.amazon.com/Voltas-4503213-Split-Air-Conditioner/dp/B09TFQKSW3/ref=sr_1_371?qid=1679134257&s=kitchen&sr=1-371,3.2,9
368,Carrier AC 1.5Ton 18K Durafresh CXI 4 Star Inverter(CAI18DF4R31F0),appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51qn65y998L._AC_UL320_.jpg,https://www.amazon.com/Carrier-Durafresh-CXI-Inverter-CAI18DF4R31F0/dp/B09Y4L7VX5/ref=sr_1_372?qid=1679134257&s=kitchen&sr=1-372,,
369,"Voltas 183V ADA 1.5 Ton Window 3 Star Inverter Ac, Stainless Steel, White",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71DF-b6P+YL._AC_UL320_.jpg,https://www.amazon.com/Voltas-183V-ADA-Inverter-Stainless/dp/B08YF8F42K/ref=sr_1_373?qid=1679134257&s=kitchen&sr=1-373,4,20
