,name,main_category,sub_category,image,link,ratings,no_of_ratings
8921,"AQUALIQUID RO Inline Tube Tap Shut Off Ball Valve Quick Fitting Connection Aquarium, RO Water Filter (10, 1/4 INCH)",appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/I/61DeHCP860S._AC_UL320_.jpg,https://www.amazon.com/AQUALIQUID-Inline-Fitting-Connection-Aquarium/dp/B093XWFR52/ref=sr_1_8928?qid=1679134994&s=kitchen&sr=1-8928,4.5,21
1085,"DEEP ENTERPRISE Black Wooden Luxury Royal Hanger for Cupboard,Showroom,Boutique for Shirt,Heavy Dress Hanger,Non Slip bar ...",home & kitchen,Home Storage,https://m.media-amazon.com/images/I/61r4WlN2+TL._AC_UL320_.jpg,https://www.amazon.com/DEEP-ENTERPRISE-Cupboard-Showroom-Boutique/dp/B07XFM28JR/ref=sr_1_8670?qid=1679213927&s=kitchen&sr=1-8670,3.7,2
17499,U.S. POLO ASSN. Men Orange Grid Tattersall Check Cotton Casual Shirt,men's clothing,Shirts,https://m.media-amazon.com/images/I/61SZJovncoL._AC_UL320_.jpg,https://www.amazon.com/U-S-POLO-ASSN-Tattersall-USSHTO1017/dp/B0BGL363K6/ref=sr_1_17508?qid=1679141566&s=apparel&sr=1-17508,,
458,"BlendLife Ultra 600ml Portable Waterproof Blender For Juices, Shakes, Smoothies. 230Watt & 4000MAH Battery. Pulse Mode Fea...",appliances,All Appliances,https://m.media-amazon.com/images/I/51xBBtj-KBL._AC_UL320_.jpg,https://www.amazon.com/BlendLife-Portable-Waterproof-Smoothies-Indicators/dp/B0BTM9PGFD/ref=sr_1_459?qid=1679135613&s=appliances&sr=1-459,4.9,9
6116,DZert Kids School Bag Soft Plush Backpacks Cartoon/Boy/Girl/Baby/ (2-5 Years),accessories,Bags & Luggage,https://m.media-amazon.com/images/I/61yzC69RQVL._AC_UL320_.jpg,https://www.amazon.com/DZert-School-Plush-Backpacks-Cartoon/dp/B08C51XJFY/ref=sr_1_6125?qid=1679144092&s=luggage&sr=1-6125,4.1,105
230,10Pcs RG6 Quad Shield Coaxial Cables F Connector Adapter Compression Fittings,"tv, audio & cameras",Home Audio & Theater,https://m.media-amazon.com/images/I/61KDbWA2OhL._AC_UL320_.jpg,https://www.amazon.com/Coaxial-Connector-Adapter-Compression-Fittings/dp/B098B9W9Z9/ref=sr_1_237?qid=1679129907&s=electronics&sr=1-237,,
6126,Clara 925 Sterling Silver Rhodium Plated Maya Pendant Earring Necklace Set With Chain Gift for Women and Girls,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61WgdP24CqS._AC_UL320_.jpg,https://www.amazon.com/Sterling-Mangalsutra-Tanmaniya-Pendant-Jewellery/dp/B084G9RT8L/ref=sr_1_6135?qid=1679160148&s=jewelry&sr=1-6135,4,29
188,Favoto LED Light for Cars Interior COB Roof Light Bright 12Volts DC universal for all cars - Set of 2 - White,car & motorbike,Car Parts,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51W-Gn0brFL._AC_UL320_.jpg,https://www.amazon.com/Favoto-Interior-Bright-12Volts-universal/dp/B0BX43V6X6/ref=sr_1_2085?qid=1679222260&s=automotive&sr=1-2085,,
330,"TJOM Waterproof Smartphone Mobile Phone Holder Stand Bike Bicycle Motorcycle GPS. (Handle Mounted, Black)",car & motorbike,Car Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51zzoc6OXzL._AC_UL320_.jpg,https://www.amazon.com/TJOM-Waterproof-Smartphone-Bicycle-Motorcycle/dp/B09WSVPMTQ/ref=sr_1_3139?qid=1679222115&s=electronics&sr=1-3139,3.2,38
13137,Foxer Women Handbag Leather Tote Purse Shoulder Bag Top Handle Handbags,accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/61qyUg5c-DL._AC_UL320_.jpg,https://www.amazon.com/Handbag-Leather-Shoulder-Handle-Handbags/dp/B06ZZWR8ZR/ref=sr_1_13146?qid=1679159030&s=shoes&sr=1-13146,,
260,AELOMART Women's Cotton Regular Top(AWT2053-Pn),women's clothing,Western Wear,https://m.media-amazon.com/images/I/71lkjZ2hQ8L._AC_UL320_.jpg,https://www.amazon.com/AELOMART-Womens-Cotton-Mustard-AWT2053MDW-P/dp/B07PFVPRMN/ref=sr_1_269?qid=1679153446&s=apparel&sr=1-269,4,"5,477"
637,PC Jeweller Yellow Gold and Diamond Ring for Women,accessories,Gold & Diamond Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/313Lq4RsDqL._AC_UL320_.jpg,https://www.amazon.com/PC-Jeweller-Yellow-Diamond-Women/dp/B08L79CKBY/ref=sr_1_642?qid=1679159259&s=jewelry&sr=1-642,5,1
3511,ishin Women's Georgette Peach Embellished Saree With Blouse Piece,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61XDCWmDzpL._AC_UL320_.jpg,https://www.amazon.com/ishin-Womens-Georgette-Embellished-Blouse/dp/B0BBG8QX67/ref=sr_1_3516?qid=1679154260&s=apparel&sr=1-3516,,
210,AND Women's Classic Top,stores,The Designer Boutique,https://m.media-amazon.com/images/I/91dolp01M6L._AC_UL320_.jpg,https://www.amazon.com/Womens-Classic-Top-FW21AK052TFKP-Blue_P-Blue-12/dp/B097TSB23Q/ref=sr_1_2467?qid=1679211980&s=apparel&sr=1-2467,,
8117,Zaveri Pearls Yellow & Pink Meenakari Traditional Kundan Jhumki Earring For Women-ZPFK9986,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71bKg5qiumL._AC_UL320_.jpg,https://www.amazon.com/Zaveri-Meenakari-Traditional-Earring-Women-ZPFK9986/dp/B08TX11NBM/ref=sr_1_8122?qid=1679160220&s=jewelry&sr=1-8122,4.2,31
8893,Power Mens Flex Walk Platform,men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/611QcHHlkqL._AC_UL320_.jpg,https://www.amazon.com/Power-Sneaker-Olive-Size-8397097/dp/B0B5GF9MWQ/ref=sr_1_8994?qid=1679148942&s=shoes&sr=1-8994,,
4197,DIGSMORDEN Premium Cotton Supporter Underwear Underpants Athletic Soft Compression Abdomen Support Comfort Ideal Inner wea...,men's clothing,Innerwear,https://m.media-amazon.com/images/I/51Q6zDhDqsL._AC_UL320_.jpg,https://www.amazon.com/DIGSMORDEN-Supporter-Underpants-Compression-Gym/dp/B0B2K9VBN6/ref=sr_1_4206?qid=1679142625&s=apparel&sr=1-4206,4,3
15948,I Jewels 18K Gold Plated Intricately Designed Traditional Beaded Chandbali Earrings Glided With Kundans & Pearls (E3002M),accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/I/71TxnhFZc7L._AC_UL320_.jpg,https://www.amazon.com/Jewels-Intricately-Traditional-Chandbali-E3002M/dp/B09NYH8T4Y/ref=sr_1_16001?qid=1679160502&s=jewelry&sr=1-16001,5,1
1059,"UTTAM TEA Natural & Pure Green Tea, Green Tea Leaves, Loose Green Tea (Richman Green Tea, 250 gm)",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/71Or2kX090L._AC_UL320_.jpg,https://www.amazon.com/UTTAM-TEA-Natural-Leaves-Richman/dp/B09ST57V4M/ref=sr_1_8308?qid=1679216478&s=grocery&sr=1-8308,,
5646,Mokshith 6mm 20mm with Moon Lens Eyepiece for Telescope,"tv, audio & cameras",Camera Accessories,https://m.media-amazon.com/images/I/61nBQM75MfL._AC_UL320_.jpg,https://www.amazon.com/Mokshith-20mm-Moon-Eyepiece-Telescope/dp/B0B8SYN5MV/ref=sr_1_5650?qid=1679132875&s=electronics&sr=1-5650,5,3
145,"boAt BassHeads 122 Wired in Ear Earphones with Heavy Bass, Integrated Controls and Mic (Gun Metal)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61leqZi5dQL._AC_UL320_.jpg,https://www.amazon.com/BassHeads-122-Earphones-Tangle-Straight/dp/B07QZ3CZ48/ref=sr_1_148?qid=1679133658&s=electronics&sr=1-148,3.9,757
18921,IKK KUDI BY SEERAT Women's Cotton Floral Maxi Feeding Kaftan,women's clothing,Lingerie & Nightwear,https://m.media-amazon.com/images/I/71+ZSURHHhL._AC_UL320_.jpg,https://www.amazon.com/IKK-KUDI-SEERAT-IKKNURKAFTAN-ALL_Light-Yellow_2XL-3XL/dp/B09ZBCMSBS/ref=sr_1_19022?qid=1679155574&s=apparel&sr=1-19022,3.5,19
18753,Khadim's Slip On Casual Shoe for Girls,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/61pKdxed+6L._AC_UL320_.jpg,https://www.amazon.com/Khadims-Adrianna-Navy-Casual-Girls-1/dp/B0B58LJG5D/ref=sr_1_18906?qid=1679149312&s=shoes&sr=1-18906,,
256,Puma Unisex-Adult Monarch Fg Jr Football Shoe,kids' fashion,Kids' Shoes,https://m.media-amazon.com/images/I/51aXBhMKkaL._AC_UL320_.jpg,https://www.amazon.com/Unisex-Monarch-Football-Shoes-2-10572501/dp/B07SK9BTFK/ref=sr_1_3425?qid=1679220689&s=shoes&sr=1-3425,4.4,172
473,Janasya Women's Peach Poly Silk Kurta with Pant,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71igZ0MzBZL._AC_UL320_.jpg,https://www.amazon.com/Janasya-Womens-Peach-Kurta-Peach_Medium/dp/B09NQ4NM75/ref=sr_1_482?qid=1679152756&s=apparel&sr=1-482,4,486
8371,ME VENTURES® T-Shirt for Men Women Half Sleeve Regular Fit Round Neck Casual Black |Pure-Cotton| DJ Bruce Lee,men's clothing,T-shirts & Polos,https://m.media-amazon.com/images/I/519B7yE5mtL._AC_UL320_.jpg,https://www.amazon.com/ME-VENTURES%C2%AE-T-Shirt-Regular-Pure-Cotton/dp/B0BFBFCVZC/ref=sr_1_8380?qid=1679140249&s=apparel&sr=1-8380,4,1
7010,"Raymond Men's Poly Viscose Unstitched 1.2m Trouser Fabric (Black, All weather Fabric)",stores,Men's Fashion,https://m.media-amazon.com/images/I/4133Iz00PpL._AC_UL320_.jpg,https://www.amazon.com/Raymond-Viscose-Unstitched-Trouser-weather/dp/B09WF9XH1N/ref=sr_1_7015?qid=1679150991&s=apparel&sr=1-7015,3.7,52
1713,Generic Polyster Light Weight Laptop Bag 30 ltrs Laptop Backpack for Upto 15.6 inch Laptop-ALB_1XR00128,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/21FU-P6oybS._AC_UL320_.jpg,https://www.amazon.com/Generic-Polyster-Weight-Backpack-Laptop-ALB_1XR00128/dp/B09WMQH9YW/ref=sr_1_15538?qid=1679218679&s=luggage&sr=1-15538,,
346,FLAWISH HDMI Splitter 1x2 Port High Speed Signal Box Hub 1080p for HD TV Monitor,"tv, audio & cameras",Home Audio & Theater,https://m.media-amazon.com/images/I/51qQa0yRBVL._AC_UL320_.jpg,https://www.amazon.com/FLAWISH-Splitter-Speed-Signal-Monitor/dp/B07J2HHP9Z/ref=sr_1_350?qid=1679129912&s=electronics&sr=1-350,,
10374,Jevi Prints Women's Cotton Printed Stitched Patiyala Salwar Suit Set,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/81RZptkaQJL._AC_UL320_.jpg,https://www.amazon.com/Jevi-Prints-Stitched-Patiyala-SUIT_AP-5010_L_Beige/dp/B09CV5G13Q/ref=sr_1_10427?qid=1679154513&s=apparel&sr=1-10427,4,11
4369,AASTIKTankless Hot and Cold Water Geyser Water Heater Faucet Fast Heating Tap with LED Digital Instant Hot Water Heater,appliances,Heating & Cooling Appliances,https://m.media-amazon.com/images/I/31TiMUJRQRL._AC_UL320_.jpg,https://www.amazon.com/AASTIK-Instant-Electric-Digital-Display/dp/B083H121V5/ref=sr_1_4373?qid=1679135290&s=kitchen&sr=1-4373,3.5,59
968,"Van Heusen Women Hipster Panty - 100% Super Combed Cotton - Pack of 3 - Anti Bacterial, No Marks Waist, Wicking_11102_Ligh...",women's clothing,Lingerie & Nightwear,https://m.media-amazon.com/images/I/61dhuUf7BjL._AC_UL320_.jpg,https://www.amazon.com/Van-Heusen-Hipster-11102_Light-Assorted_S/dp/B07J58V6DD/ref=sr_1_973?qid=1679154875&s=apparel&sr=1-973,4.1,220
721,Aoccy Digital pH Meter 4 in 1 PH ORP H2 Temperature Water Quality Monitor Tester with Backlight,industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/51LxNA06cTL._AC_UL320_.jpg,https://www.amazon.com/Aoccy-Digital-Temperature-Quality-Backlight/dp/B09JNXJ3VP/ref=sr_1_5570?qid=1679223244&s=industrial&sr=1-5570,,
5581,PC Jeweller Yellow Gold and Diamond Stud Earrings for Women,accessories,Gold & Diamond Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71OstisdSIL._AC_UL320_.jpg,https://www.amazon.com/PC-Jeweller-Yellow-Diamond-Earrings/dp/B08B4BXTTV/ref=sr_1_5586?qid=1679159434&s=jewelry&sr=1-5586,,
12155,RIFFWAY-3 Inch Hidden Height Increasing Men/s Formal Shoes,men's shoes,Formal Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61m3SUoKM4L._AC_UL320_.jpg,https://www.amazon.com/RIFFWAY-3-Hidden-Height-Increasing-Formal/dp/B0BH4L3J5T/ref=sr_1_12160?qid=1679148346&s=shoes&sr=1-12160,,
13613,Kalt Men's Half Sleeves Multicolour Striped Polo Neck Cotton Blend T-Shirt(Navy::Red::Dark Grey),men's clothing,T-shirts & Polos,https://m.media-amazon.com/images/I/61n5MdgudTL._AC_UL320_.jpg,https://www.amazon.com/Kalt-Sleeves-Multicolour-Striped-T-Shirt/dp/B08LNPDSB8/ref=sr_1_13670?qid=1679140495&s=apparel&sr=1-13670,3.9,25
411,Bee Brezo Men's Cotton High Neck Sweatshirt,sports & fitness,Football,https://m.media-amazon.com/images/I/61B9uJf9b5L._AC_UL320_.jpg,https://www.amazon.com/Bee-Brezo-Black-Sleeve-Sweatshirt/dp/B09P8CK222/ref=sr_1_2692?qid=1679217208&s=sports&sr=1-2692,3.8,26
3316,Nike Mens NSW Running Running Shoe,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/81UYgc7yJiL._AC_UL320_.jpg,https://www.amazon.com/Nike-Anthra-Running-Shoes-10-AA2181-011/dp/B07H81GR4C/ref=sr_1_3321?qid=1679147305&s=shoes&sr=1-3321,4,368
1269,THE MEN THING Pendant for Men - Pure Titanium Steel Blue Eye Pendant with 24inch Round Box Chain for Men & Boys,accessories,Jewellery,https://m.media-amazon.com/images/I/51N1J94aPIL._AC_UL320_.jpg,https://www.amazon.com/MEN-THING-Pendant-Men-Titanium/dp/B0BQVJS3Q9/ref=sr_1_1278?qid=1679145194&s=jewelry&sr=1-1278,4,1
8267,Knighthood Winged Heart with Hanging Emblem Chain Brooch Lapel Pin,accessories,Jewellery,https://m.media-amazon.com/images/I/71ymqez7SQL._AC_UL320_.jpg,https://www.amazon.com/Knighthood-Winged-Hanging-Emblem-Brooch/dp/B07GZR1BC7/ref=sr_1_8272?qid=1679145429&s=jewelry&sr=1-8272,4.8,5
8824,"ThreeH Electronic Weighing Scales with Calibration Weights Tweezers, Weighing Pans for Jewelry 6 Weighing Units 0.001g x 20g",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51-xaB1DKpL._AC_UL320_.jpg,https://www.amazon.com/ThreeH-Electronic-Weighing-Calibration-Tweezers/dp/B08X4NQ6KG/ref=sr_1_8849?qid=1679136087&s=appliances&sr=1-8849,4.3,11
15131,Van Heusen Women Shirt,women's clothing,Western Wear,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51Xr5F90hfL._AC_UL320_.jpg,https://www.amazon.com/Van-Heusen-Womens-Regular-VWSFCRGBI25623_White/dp/B0BFRK258P/ref=sr_1_15136?qid=1679153985&s=apparel&sr=1-15136,3,2
8557,Florely Women's Soft Georgette Designer Mirror Border work Plain Saree with Blouse Piece,women's clothing,Clothing,https://m.media-amazon.com/images/I/71Us-IX4BuL._AC_UL320_.jpg,https://www.amazon.com/Florely-Womens-Georgette-Designer-Mirror/dp/B0BPYHLHQ5/ref=sr_1_8562?qid=1679153048&s=apparel&sr=1-8562,4.5,2
4369,FURO by Redchief Mens R1042 1465 Sneaker,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/611HppZdlHL._AC_UL320_.jpg,https://www.amazon.com/FURO-Grey-Running-Shoes-Size-8/dp/B08ZKSPKPS/ref=sr_1_4374?qid=1679147342&s=shoes&sr=1-4374,3.7,52
3023,"Risan Metal D Rings Buckles for Straps Ties Belts Bags,Handmade Un-Welded Silver Connect Buckle for Leather Bags Garment C...",accessories,Bags & Luggage,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/814Zd5p674L._AC_UL320_.jpg,https://www.amazon.com/Risan-Buckles-Handmade-Welded-Needlework/dp/B096KZV8Z6/ref=sr_1_3032?qid=1679143987&s=luggage&sr=1-3032,4.2,82
13726,Morrio Women's Slim Fit Cotton Leggings (SF001),women's clothing,Western Wear,https://m.media-amazon.com/images/I/71GSvIXomiL._AC_UL320_.jpg,https://www.amazon.com/Morrio-Black-Cotton-Length-Legging/dp/B085HYVMH4/ref=sr_1_13735?qid=1679153935&s=apparel&sr=1-13735,4.2,142
7993,Levi's Men Jeans,men's clothing,Jeans,https://m.media-amazon.com/images/I/61uceBZG5UL._AC_UL320_.jpg,https://www.amazon.com/Levis-Mens-Jeans-A3224-0000_Mid-Indigo_36/dp/B09PVP2Z5J/ref=sr_1_8002?qid=1679142009&s=apparel&sr=1-8002,,
1819,HELISHA® Women's & Girl's Bra Hook Extender-3 Hook - 3 Eye (with Extra Elastic) (3 Hooks(White-Beige-Black) Pack-of-3),women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51hDhE00RSL._AC_UL320_.jpg,https://www.amazon.com/extender-Length_Bra-Extensions_Bra-Free-Size-White-Skin-Black/dp/B08BXXTV5M/ref=sr_1_1828?qid=1679152806&s=apparel&sr=1-1828,4.1,388
743,JENICO WORLD Blind Sleeping Eye Mask Slip Night Sleep Eye black 3D Cotton Cover Super Soft & Smooth Travel Masks for Men W...,bags & luggage,Travel Accessories,https://m.media-amazon.com/images/I/41ww2aEzSPL._AC_UL320_.jpg,https://www.amazon.com/JENICO-WORLD-Sleeping-Cotton-Smooth/dp/B0B5S38DP8/ref=sr_1_5976?qid=1679219154&s=luggage&sr=1-5976,3.6,47
6037,Under Armour Men's Charged Assert 9 Running Shoe,men's shoes,Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/410-L0vF3+L._AC_UL320_.jpg,https://www.amazon.com/Under-Armour-Charged-Assert-Running/dp/B08CFSGYRV/ref=sr_1_6046?qid=1679147400&s=shoes&sr=1-6046,4.6,"29,082"
16363,Men's Slim Fit Stretchable Jeans,men's clothing,Jeans,https://m.media-amazon.com/images/I/71cptvI-qzL._AC_UL320_.jpg,https://www.amazon.com/Mens-Slim-Fit-Stretchable-Jeans/dp/B0BKSSZS8J/ref=sr_1_16372?qid=1679142373&s=apparel&sr=1-16372,,
14982,Peluche Union Star Silver Lapel Pin s,stores,Men's Fashion,https://m.media-amazon.com/images/I/71zSBVRjplL._AC_UL320_.jpg,https://www.amazon.com/Peluche-Union-Star-Silver-Lapel/dp/B07JQ5Y9N3/ref=sr_1_14987?qid=1679151420&s=apparel&sr=1-14987,4,7
7507,CLARA 925 Sterling Silver Horoscope Astrology Star Constellation Zodiac Sign Pendant with Chain Birthday Gift for Women an...,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51RSe5l2d8L._AC_UL320_.jpg,https://www.amazon.com/Sterling-Horoscope-Astrology-Constellation-Birthday/dp/B08DHJ3DVF/ref=sr_1_7516?qid=1679160199&s=jewelry&sr=1-7516,4.3,20
8029,Campus Men Camp Tucker Sneaker,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/51Ebg8RDhDL._AC_UL320_.jpg,https://www.amazon.com/Campus-Mens-Tucker-Sneaker-India/dp/B0BSR243ZR/ref=sr_1_8130?qid=1679148910&s=shoes&sr=1-8130,,
2745,Mantello Cigars 25-50 Cigar Desktop Humidor Humidifier Royale Glasstop,appliances,Heating & Cooling Appliances,https://m.media-amazon.com/images/I/810kbp2k7lL._AC_UL320_.jpg,https://www.amazon.com/Mantello-Desktop-Humidor-Humidifier-Glasstop/dp/B009Y8FESM/ref=sr_1_2749?qid=1679135195&s=kitchen&sr=1-2749,4.5,"5,586"
11945,VAMA Fashions Gold Plated Base Metal Non Piercing Upper Ear Clips Set Press Bugadi Clip on Earrings for Women and Girls,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71vCtdpo9TL._AC_UL320_.jpg,https://www.amazon.com/Fashions-Chandrakor-Maharashtrian-Traditional-Earrings/dp/B07HM8BD8F/ref=sr_1_12002?qid=1679160357&s=jewelry&sr=1-12002,3.4,8
5691,AKHILAM Women's Kanjivaram Banarasi Silk Paithani Saree With Unstitched Blouse Piece (Multicolored_FF0PRS64_Parent),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71VybW7M+PL._AC_UL320_.jpg,https://www.amazon.com/AKHILAM-Kanjivaram-Banarasi-Unstitched-Pink_FF0PRS6410/dp/B09W5R3686/ref=sr_1_5748?qid=1679154336&s=apparel&sr=1-5748,3.7,29
2393,"SilentPowerSunmeet Super Pro Bullet Jar for Mixer Grinder Set of 2 (530 ML & 350 ML) ABS Transparent Plastic, Black",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/31s5nOY1U-L._AC_UL320_.jpg,https://www.amazon.com/SilentPowerSunmeet-Powerful-Bullet-Grinder-Plastic/dp/B08YCWK7X6/ref=sr_1_2394?qid=1679135729&s=appliances&sr=1-2394,3.6,224
14445,Harpa Women's Body Blouse Top (GR2637-Black_Medium),women's clothing,Western Wear,https://m.media-amazon.com/images/I/81V8kTGDfmL._AC_UL320_.jpg,https://www.amazon.com/Harpa-Womens-Body-Blouse-GR2637-Black_Medium/dp/B01FSD4BYE/ref=sr_1_14454?qid=1679153960&s=apparel&sr=1-14454,3.7,10
9506,"A2ZSHOP USB Cable for Samsung Galaxy A20s,A21,A21s ,A30 ,A30sA31,A41 ,A42,A50,A50s,A51,A52,A70,A71,A81,A9,A91 usb Original...","tv, audio & cameras",Home Entertainment Systems,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61qTaM-w+zL._AC_UL320_.jpg,https://www.amazon.com/A2ZSHOP-Samsung-A30sA31-Original-Charging/dp/B0BN66DJJ2/ref=sr_1_9534?qid=1679128661&s=electronics&sr=1-9534,,
7972,Desar Rana Mens 100% Cotton Checkered Formal Shirt,men's clothing,Shirts,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/91kydhX2DLL._AC_UL320_.jpg,https://www.amazon.com/Desar-Rana-Cotton-Checkered-1243-40/dp/B08VVV17NJ/ref=sr_1_7977?qid=1679141123&s=apparel&sr=1-7977,3.7,18
682,Vector X VTDF-020 Round Neck Tshirt for Women's,sports & fitness,Cycling,https://m.media-amazon.com/images/I/319ZHAeINeL._AC_UL320_.jpg,https://www.amazon.com/Vector-VTDF-020-Tshirt-Womens-Pink-Black/dp/B08D39Q7BB/ref=sr_1_5675?qid=1679217089&s=sports&sr=1-5675,5,3
18074,Sakwoods Women Pu Pink Tote Bag,accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/614rykF9XqL._AC_UL320_.jpg,https://www.amazon.com/Sakwoods-Women-Pink-Tote-Bag/dp/B091FCYKCD/ref=sr_1_18131?qid=1679159199&s=shoes&sr=1-18131,,
7925,United Colors of Benetton mens 19a8cffpm464i Flip-Flops,stores,Men's Fashion,https://m.media-amazon.com/images/I/91XwpBquLqL._AC_UL320_.jpg,https://www.amazon.com/United-Colors-Benetton-Flip-Flops-10-19A8CFFPM464I/dp/B07WM1C4VY/ref=sr_1_7930?qid=1679151036&s=apparel&sr=1-7930,4.2,728
1754,"Philips Domestic Appliances 1000 Watt Mixer Grinder with 4 Stainless Steel Multipurpose Leak-Proof Jars, 3 Speed Control a...",appliances,All Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61Hh2Z3qw1L._AC_UL320_.jpg,https://www.amazon.com/Philips-Domestic-Appliances-Multipurpose-HL7703/dp/B0B9349P89/ref=sr_1_1755_mod_primary_new?qid=1679135693&s=appliances&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-1755,4,80
2455,"hblife Electric Handheld Milk Wand Mixer Frother for Latte Coffee Hot Milk, Milk Frother for Coffee, Egg Beater, Hand Blen...",appliances,All Appliances,https://m.media-amazon.com/images/I/61PU2kEo3mL._AC_UL320_.jpg,https://www.amazon.com/hblife-Electric-Handheld-Frother-Blender/dp/B0BQRFK9SF/ref=sr_1_2456?qid=1679135733&s=appliances&sr=1-2456,5,8
